Brand,Product Name,GPU Chip,Released,Bus,Memory,GPU clock,Memory clock,Shaders / TMUs / ROPs
AMD,Radeon R6 M255DX,Jet,"Jan 7th, 2014",IGP,System Shared,780 MHz,System Shared,320 / 20 / 8
AMD,Radeon R6 M255DX,Topaz,"Oct 12th, 2014",IGP,System Shared,925 MHz,System Shared,384 / 24 / 8
AMD,Radeon R7 A260,Topaz,2014,PCIe 3.0 x8,"1024 MB, GDDR5, 128 bit",900 MHz,900 MHz,384 / 24 / 8
AMD,Radeon R7 A265,Opal,"Jan 9th, 2014",PCIe 3.0 x8,"2 GB, DDR3, 128 bit",725 MHz,900 MHz,384 / 24 / 8
AMD,Radeon R7 M260,Topaz,"Jun 11th, 2014",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",940 MHz,900 MHz,384 / 24 / 8
AMD,Radeon R7 M260DX,Jet,"Jan 7th, 2014",IGP,System Shared,955 MHz,System Shared,320 / 20 / 8
AMD,Radeon R7 M260DX,Jet,"Jan 7th, 2014",IGP,System Shared,780 MHz,System Shared,320 / 20 / 8
AMD,Radeon R7 M260DX,Topaz,"Oct 12th, 2014",IGP,System Shared,925 MHz,System Shared,384 / 24 / 8
AMD,Radeon R7 M265,Opal,"Jan 9th, 2014",PCIe 3.0 x8,"2 GB, DDR3, 128 bit",725 MHz,900 MHz,384 / 24 / 8
AMD,Radeon R7 M265,Topaz,"May 20th, 2014",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",900 MHz,900 MHz,384 / 24 / 8
AMD,Radeon R7 M265DX,Topaz,"Jun 11th, 2014",IGP,System Shared,900 MHz,System Shared,384 / 24 / 8
AMD,Radeon R7 M265DX,Topaz,"Oct 12th, 2014",IGP,System Shared,925 MHz,System Shared,384 / 24 / 8
AMD,Radeon R7 M265DX,Jet,"Jan 7th, 2014",IGP,System Shared,780 MHz,System Shared,320 / 20 / 8
AMD,Radeon R7 M270,Opal,"Jan 9th, 2014",PCIe 3.0 x8,"2 GB, DDR3, 128 bit",725 MHz,900 MHz,384 / 24 / 8
AMD,Radeon R7 M270DX,Topaz,"Jun 11th, 2014",IGP,System Shared,900 MHz,System Shared,384 / 24 / 8
AMD,Radeon R7 M270DX,Jet,"Jan 7th, 2014",IGP,System Shared,780 MHz,System Shared,320 / 20 / 8
AMD,Radeon R7 Mobile Graphics,Spectre Lite,"Feb 17th, 2014",IGP,System Shared,554 MHz,System Shared,384 / 24 / 8
AMD,Radeon R9 M265X,Venus,"Mar 21st, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",575 MHz,1000 MHz,640 / 40 / 16
AMD,Radeon R9 M270X,Venus,"Mar 21st, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",725 MHz,1000 MHz,640 / 40 / 16
AMD,Radeon R9 M275,Venus,"Jan 28th, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",900 MHz,1000 MHz,640 / 40 / 16
AMD,Radeon R9 M275X,Venus,"Jan 28th, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",900 MHz,1125 MHz,640 / 40 / 16
AMD,Radeon R9 M290X,Neptune,"Jan 9th, 2014",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",850 MHz,1200 MHz,1280 / 80 / 32
AMD,Radeon R9 M295X,Amethyst,"Nov 23rd, 2014",MXM-B (3.0),"4 GB, GDDR5, 256 bit",723 MHz,1250 MHz,2048 / 128 / 32
AMD,Radeon R9 M295X Mac Edition,Amethyst,"Nov 23rd, 2014",MXM-B (3.0),"4 GB, GDDR5, 256 bit",850 MHz,1362 MHz,2048 / 128 / 32
AMD,FirePro M3100,Mars,Unknown,PCIe 3.0 x8,"1024 MB, DDR3, 128 bit",650 MHz,1000 MHz,384 / 24 / 8
AMD,FirePro M4100,Mars,"Oct 16th, 2013",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",670 MHz,1000 MHz,384 / 24 / 8
AMD,FirePro M4150,Opal,"Oct 16th, 2013",PCIe 3.0 x8,"1024 MB, GDDR5, 128 bit",715 MHz,1000 MHz,384 / 24 / 8
AMD,FirePro M5100,Venus,"Oct 16th, 2013",MXM-A (3.0),"2 GB, GDDR5, 128 bit",725 MHz,1125 MHz,640 / 40 / 16
AMD,FirePro M6100,Saturn,"Oct 16th, 2013",MXM-B (3.0),"2 GB, GDDR5, 128 bit",1075 MHz,1375 MHz,768 / 48 / 16
AMD,PlayStation 4 GPU,Liverpool,"Nov 24th, 2013",IGP,"8 GB, GDDR5, 256 bit",800 MHz,1375 MHz,1152 / 72 / 32
AMD,Radeon HD 7690M XT,Thames,"Jan 7th, 2013",PCIe 2.0 x16,"2 GB, GDDR5, 128 bit",725 MHz,900 MHz,480 / 24 / 8
AMD,Radeon HD 8180 IGP,Kalindi,41579,IGP,System Shared,225 MHz,System Shared,128 / 8 / 4
AMD,Radeon HD 8210E,Kalindi,"Apr 23rd, 2013",IGP,System Shared,300 MHz,System Shared,128 / 8 / 4
AMD,Radeon HD 8250 IGP,Kalindi,"May 23rd, 2013",IGP,System Shared,300 MHz,System Shared,128 / 8 / 4
AMD,Radeon HD 8280E,Kalindi,"Apr 23rd, 2013",IGP,System Shared,450 MHz,System Shared,128 / 8 / 4
AMD,Radeon HD 8310E,Kalindi,"Apr 23rd, 2013",IGP,System Shared,300 MHz,System Shared,128 / 8 / 4
AMD,Radeon HD 8310G IGP,Scrapper Lite,41456,IGP,System Shared,554 MHz,System Shared,128 / 8 / 4
AMD,Radeon HD 8330E,Kalindi,"Apr 23rd, 2013",IGP,System Shared,497 MHz,System Shared,128 / 8 / 4
AMD,Radeon HD 8350G IGP,Scrapper Lite,"Mar 12th, 2013",IGP,System Shared,514 MHz,System Shared,128 / 8 / 4
AMD,Radeon HD 8400E,Kalindi,"Apr 23rd, 2013",IGP,System Shared,600 MHz,System Shared,128 / 8 / 4
AMD,Radeon HD 8410G IGP,Scrapper,"May 23rd, 2013",IGP,System Shared,600 MHz,System Shared,192 / 12 / 4
AMD,Radeon HD 8450G IGP,Scrapper,"May 23rd, 2013",IGP,System Shared,533 MHz,System Shared,192 / 12 / 4
AMD,Radeon HD 8510G IGP,Devastator,"May 23rd, 2013",IGP,System Shared,554 MHz,System Shared,384 / 24 / 8
AMD,Radeon HD 8550G IGP,Devastator Lite,"May 23rd, 2013",IGP,System Shared,515 MHz,System Shared,256 / 16 / 8
AMD,Radeon HD 8570A,Sun,"Mar 1st, 2013",MXM-A (3.0),"1024 MB, DDR3, 64 bit",750 MHz,1000 MHz,320 / 20 / 8
AMD,Radeon HD 8570M,Sun,"Mar 1st, 2013",PCIe 3.0 x8,"1024 MB, DDR3, 64 bit",750 MHz,1000 MHz,320 / 20 / 8
AMD,Radeon HD 8590M,Sun,"Mar 1st, 2013",PCIe 3.0 x8,"1024 MB, GDDR5, 64 bit",750 MHz,1125 MHz,320 / 20 / 8
AMD,Radeon HD 8610G IGP,Devastator,"May 23rd, 2013",IGP,System Shared,533 MHz,System Shared,384 / 24 / 8
AMD,Radeon HD 8650G IGP,Devastator,"May 23rd, 2013",IGP,System Shared,533 MHz,System Shared,384 / 24 / 8
AMD,Radeon HD 8670A,Sun,"Feb 2nd, 2013",MXM-A (3.0),"1024 MB, DDR3, 64 bit",600 MHz,1000 MHz,320 / 20 / 8
AMD,Radeon HD 8670A,Mars,"Feb 2nd, 2013",MXM-A (3.0),"1024 MB, DDR3, 64 bit",600 MHz,1000 MHz,384 / 24 / 8
AMD,Radeon HD 8670M,Mars,"Mar 1st, 2013",PCIe 3.0 x8,"1024 MB, DDR3, 64 bit",775 MHz,900 MHz,384 / 24 / 8
AMD,Radeon HD 8670M,Sun,"Mar 1st, 2013",PCIe 3.0 x8,"1024 MB, DDR3, 64 bit",925 MHz,1000 MHz,320 / 20 / 8
AMD,Radeon HD 8690M,Sun,"Mar 1st, 2013",PCIe 3.0 x8,"1024 MB, GDDR5, 64 bit",775 MHz,1000 MHz,320 / 20 / 8
AMD,Radeon HD 8730A,Mars,"Apr 1st, 2013",PCIe 3.0 x8,"1024 MB, DDR3, 128 bit",650 MHz,1000 MHz,384 / 24 / 8
AMD,Radeon HD 8730M,Mars,"Apr 1st, 2013",PCIe 3.0 x8,"1024 MB, DDR3, 128 bit",650 MHz,1000 MHz,384 / 24 / 8
AMD,Radeon HD 8750A,Mars,"Feb 2nd, 2013",MXM-A (3.0),"1024 MB, DDR3, 64 bit",600 MHz,1000 MHz,384 / 24 / 8
AMD,Radeon HD 8750M,Mars,"Feb 26th, 2013",PCIe 3.0 x8,"1024 MB, GDDR5, 128 bit",620 MHz,1000 MHz,384 / 24 / 8
AMD,Radeon HD 8770M,Mars,"Apr 1st, 2013",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",775 MHz,1125 MHz,384 / 24 / 8
AMD,Radeon HD 8790M,Mars,"Apr 1st, 2013",MXM-A (3.0),"2 GB, GDDR5, 128 bit",850 MHz,1000 MHz,384 / 24 / 8
AMD,Radeon HD 8830M,Venus,"Apr 1st, 2013",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",575 MHz,1000 MHz,640 / 40 / 16
AMD,Radeon HD 8850M,Venus,"Apr 1st, 2013",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",575 MHz,1000 MHz,640 / 40 / 16
AMD,Radeon HD 8870M,Venus,"Apr 1st, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",725 MHz,1125 MHz,640 / 40 / 16
AMD,Radeon HD 8950M,Saturn,"May 14th, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1075 MHz,1375 MHz,768 / 48 / 16
AMD,Radeon HD 8970M,Neptune,"May 14th, 2013",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",850 MHz,1200 MHz,1280 / 80 / 32
AMD,Radeon R5 M230 Rebrand,Sun,"Mar 1st, 2013",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",750 MHz,900 MHz,320 / 20 / 8
AMD,Xbox One GPU,Durango,"Nov 22nd, 2013",IGP,"8 GB, DDR3, 256 bit",853 MHz,1066 MHz,768 / 48 / 16
ATI,FirePro V7760,RV770,2012,PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",750 MHz,850 MHz,800 / 40 / 8
ATI,FirePro V7770,RV770,2012,PCIe 2.0 x16,"1024 MB, GDDR4, 128 bit",625 MHz,1050 MHz,800 / 40 / 8
ATI,Radeon HD 5470,Cedar,"Feb 13th, 2012",PCIe 2.0 x16,"512 MB, GDDR3, 64 bit",650 MHz,400 MHz,80 / 8 / 4
ATI,Radeon HD 5490,Cedar,"Oct 28th, 2012",PCIe 2.0 x16,"1024 MB, GDDR3, 64 bit",650 MHz,500 MHz,80 / 8 / 4
ATI,FirePro V7800P,Cypress,"May 16th, 2011",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",700 MHz,1000 MHz,1440 / 72 / 32
ATI,Radeon HD 4450,RV710,"Nov 18th, 2011",PCIe 2.0 x16,"512 MB, DDR2, 64 bit",600 MHz,400 MHz,80 / 8 / 4
ATI,Radeon HD 4580,RV635,"Nov 20th, 2011",PCIe 2.0 x16,"512 MB, GDDR3, 128 bit",796 MHz,693 MHz,120 / 8 / 4
ATI,Radeon HD 4720,RV730,"Dec 11th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",600 MHz,667 MHz,320 / 32 / 8
ATI,Radeon HD 5530,Cedar,"Mar 17th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 64 bit",650 MHz,600 MHz,80 / 8 / 4
ATI,Radeon HD 5570,Turks,"Oct 11th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,500 MHz,320 / 16 / 4
ATI,Radeon HD 5630,Redwood,"Feb 15th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,390 MHz,320 / 16 / 8
ATI,Radeon HD 5690,Redwood,"Feb 1st, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",775 MHz,1000 MHz,400 / 20 / 8
ATI,Radeon HD 5730,Redwood,"Feb 26th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",775 MHz,1000 MHz,400 / 20 / 8
ATI,FirePro 2460 Multi-View,Cedar,"Apr 1st, 2010",PCIe 2.0 x16,"512 MB, DDR3, 256 bit",500 MHz,500 MHz,80 / 8 / 4
ATI,FirePro V3800,Redwood,"Apr 26th, 2010",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",650 MHz,900 MHz,400 / 20 / 8
ATI,FirePro V4800,Redwood,"Apr 26th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",775 MHz,900 MHz,400 / 20 / 8
ATI,FirePro V5800,Juniper,"Apr 26th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",690 MHz,1000 MHz,800 / 40 / 16
ATI,FirePro V5800 DVI,Juniper,"Apr 26th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",690 MHz,1000 MHz,800 / 40 / 16
ATI,FirePro V7800,Cypress,"Apr 26th, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",700 MHz,1000 MHz,1440 / 72 / 32
ATI,FirePro V8800,Cypress,"Apr 7th, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",825 MHz,1150 MHz,1600 / 80 / 32
ATI,FirePro V9800,Cypress,"Sep 9th, 2010",PCIe 2.0 x16,"4 GB, GDDR5, 256 bit",850 MHz,1150 MHz,1600 / 80 / 32
ATI,FirePro V9800P,Cypress,"Sep 9th, 2010",PCIe 2.0 x16,"4 GB, GDDR5, 256 bit",850 MHz,1150 MHz,1600 / 80 / 32
ATI,Radeon HD 3570,RV620,"Jul 5th, 2010",PCIe 2.0 x16,"512 MB, DDR2, 64 bit",796 MHz,495 MHz,40 / 4 / 4
ATI,Radeon HD 4250 IGP,RS880,"Mar 1st, 2010",PCIe 1.0 x16,System Shared,498 MHz,System Shared,40 / 4 / 4
ATI,Radeon HD 4290 IGP,RS880,"Mar 1st, 2010",PCIe 1.0 x16,System Shared,498 MHz,System Shared,40 / 4 / 4
ATI,Radeon HD 4700,RV730,"Feb 11th, 2010",PCIe 2.0 x16,"512 MB, DDR2, 128 bit",600 MHz,400 MHz,320 / 32 / 8
ATI,Radeon HD 4855,RV770,"Jan 3rd, 2010",PCIe 2.0 x16,"512 MB, GDDR5, 256 bit",575 MHz,900 MHz,640 / 32 / 16
ATI,Radeon HD 5450,Cedar,"Feb 4th, 2010",PCIe 2.0 x16,"512 MB, DDR2, 64 bit",650 MHz,400 MHz,80 / 8 / 4
ATI,Radeon HD 5450 PCI,Cedar,"Feb 4th, 2010",PCI,"512 MB, DDR2, 64 bit",650 MHz,333 MHz,80 / 8 / 4
ATI,Radeon HD 5450 PCIe x1,Cedar,"Feb 4th, 2010",PCIe 2.0 x1,"512 MB, DDR3, 64 bit",650 MHz,500 MHz,80 / 8 / 4
ATI,Radeon HD 5550,Redwood,"Feb 9th, 2010",PCIe 2.0 x16,"512 MB, GDDR5, 128 bit",550 MHz,800 MHz,320 / 16 / 8
ATI,Radeon HD 5570,Redwood,"Feb 9th, 2010",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,800 MHz,400 / 20 / 8
ATI,Radeon HD 5570,Pinewood,"Feb 9th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",625 MHz,800 MHz,400 / 20 / 8
ATI,Radeon HD 5570 OEM,Redwood,"Feb 9th, 2010",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",550 MHz,667 MHz,320 / 16 / 8
ATI,Radeon HD 5670,Redwood,"Jan 14th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",775 MHz,1000 MHz,400 / 20 / 8
ATI,Radeon HD 5670 640SP Edition,Juniper,"Jul 18th, 2010",PCIe 2.0 x16,"512 MB, GDDR5, 128 bit",750 MHz,1000 MHz,640 / 32 / 8
ATI,Radeon HD 5770 Mac Edition,Juniper,"Jul 4th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",850 MHz,1195 MHz,800 / 40 / 16
ATI,Radeon HD 5770 X2,Juniper,"Oct 13th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",850 MHz,1200 MHz,800 / 40 / 16
ATI,Radeon HD 5830,Cypress,"Feb 25th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",800 MHz,1000 MHz,1120 / 56 / 16
ATI,Radeon HD 5870 Eyefinity 6,Cypress,"Mar 11th, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",850 MHz,1200 MHz,1600 / 80 / 32
ATI,Radeon HD 5870 Mac Edition,Cypress,"Jun 30th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",850 MHz,1195 MHz,1600 / 80 / 32
Intel,Xe Arctic Sound,Tigerlake,2020,PCIe 4.0 x16,"32 GB, HBM2e, 4096 bit",900 MHz,1200 MHz,4096 / 512 / 128
Intel,Xe DG1-SDV,Tigerlake,2020,PCIe 4.0 x16,"6 GB, GDDR6, 192 bit",900 MHz,1500 MHz,768 / 96 / 16
Intel,Iris Plus Graphics,Ice Lake GT2,Unknown,PCIe 3.0 x1,System Shared,400 MHz,System Shared,512 / 32 / 8
Intel,Iris Plus Graphics 645,Coffee Lake GT3e,"Oct 7th, 2019",PCIe 3.0 x1,System Shared,300 MHz,System Shared,384 / 48 / 6
Intel,Iris Plus Graphics 930,Ice Lake GT2,Unknown,PCIe 3.0 x1,System Shared,400 MHz,System Shared,256 / 16 / 8
Intel,Iris Plus Graphics 930,Ice Lake GT2,Unknown,PCIe 3.0 x1,System Shared,400 MHz,System Shared,512 / 32 / 8
Intel,Iris Plus Graphics 940,Ice Lake GT2,Unknown,PCIe 3.0 x1,System Shared,400 MHz,System Shared,384 / 24 / 8
Intel,Iris Plus Graphics 950,Ice Lake GT2,Unknown,PCIe 3.0 x1,System Shared,400 MHz,System Shared,512 / 32 / 8
Intel,UHD Graphics,Ice Lake GT2,Unknown,PCIe 3.0 x1,System Shared,400 MHz,System Shared,512 / 32 / 8
Intel,UHD Graphics,Comet Lake GT2,"Aug 21st, 2019",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,UHD Graphics,Comet Lake GT2,"Aug 21st, 2019",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,UHD Graphics 910,Ice Lake GT2,Unknown,PCIe 3.0 x1,System Shared,400 MHz,System Shared,256 / 16 / 8
Intel,Iris Plus Graphics 655,Coffee Lake GT3e,"Apr 3rd, 2018",PCIe 3.0 x1,System Shared,300 MHz,System Shared,384 / 48 / 6
Intel,UHD Graphics 610,Coffee Lake GT1,"Apr 3rd, 2018",PCIe 3.0 x1,System Shared,350 MHz,System Shared,96 / 12 / 2
Intel,UHD Graphics 610,Coffee Lake GT1,"Apr 3rd, 2018",PCIe 3.0 x1,System Shared,350 MHz,System Shared,96 / 12 / 2
Intel,UHD Graphics 610,Coffee Lake GT1,"Apr 3rd, 2018",PCIe 3.0 x1,System Shared,350 MHz,System Shared,96 / 12 / 2
Intel,UHD Graphics 615,Amber Lake GT2,"Nov 7th, 2018",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,UHD Graphics 617,Amber Lake GT2,"Nov 7th, 2018",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,UHD Graphics 620,Whiskey Lake GT2,"Aug 28th, 2018",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,UHD Graphics 620,Kaby Lake GT2,"May 15th, 2018",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,UHD Graphics 630,Coffee Lake GT2,"Apr 3rd, 2018",PCIe 3.0 x1,System Shared,350 MHz,System Shared,192 / 24 / 3
Intel,UHD Graphics P630,Coffee Lake GT2,"May 24th, 2018",PCIe 3.0 x1,System Shared,350 MHz,System Shared,192 / 24 / 3
Intel,UHD Graphics 600,Gemini Lake GT1,"Dec 11th, 2017",PCIe 3.0 x1,System Shared,200 MHz,System Shared,96 / 12 / 2
Intel,UHD Graphics 605,Gemini Lake GT1.5,"Dec 11th, 2017",PCIe 3.0 x1,System Shared,200 MHz,System Shared,144 / 18 / 3
Intel,UHD Graphics 620,Kaby Lake GT2,"Sep 1st, 2017",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,UHD Graphics 630,Coffee Lake GT2,"Sep 1st, 2017",PCIe 3.0 x1,System Shared,350 MHz,System Shared,192 / 24 / 3
Intel,UHD Graphics 630,Coffee Lake GT2,"Sep 1st, 2017",PCIe 3.0 x1,System Shared,350 MHz,System Shared,184 / 23 / 3
Intel,HD Graphics 610,Kaby Lake GT1,"Aug 30th, 2016",PCIe 3.0 x1,System Shared,350 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics 630,Kaby Lake GT2,"Aug 30th, 2016",PCIe 3.0 x1,System Shared,350 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics P630,Kaby Lake GT2,"Aug 5th, 2016",PCIe 3.0 x1,System Shared,350 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics 400,Braswell GT1,"Apr 1st, 2015",PCIe 3.0 x1,System Shared,320 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics 405,Braswell GT1,"Apr 1st, 2015",PCIe 3.0 x1,System Shared,400 MHz,System Shared,144 / 18 / 3
Intel,HD Graphics 500,Apollo Lake GT1,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,250 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics 505,Apollo Lake GT1.5,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,250 MHz,System Shared,144 / 18 / 3
Intel,HD Graphics 510,Skylake GT1,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,350 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics 530,Skylake GT2,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,350 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics P530,Skylake GT2,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,350 MHz,System Shared,192 / 16 / 3
Intel,Iris Pro Graphics P555,Skylake GT3e,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,350 MHz,System Shared,384 / 48 / 6
Intel,Iris Pro Graphics P580,Skylake GT4e,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,350 MHz,System Shared,576 / 72 / 9
Intel,HD Graphics P5700,Broadwell GT2,"Sep 5th, 2014",IGP,System Shared,700 MHz,System Shared,192 / 24 / 3
Intel,Iris Pro Graphics 6200,Broadwell GT3e,"Sep 5th, 2014",PCIe 2.0 x1,System Shared,300 MHz,System Shared,384 / 48 / 6
Intel,Iris Pro Graphics P6300,Broadwell GT3e,"Sep 5th, 2014",IGP,System Shared,300 MHz,System Shared,384 / 48 / 6
Intel,HD Graphics,Bay Trail GT1,"Sep 2nd, 2013",PCIe 1.0 x16,System Shared,313 MHz,System Shared,32 / 4 / 1
Intel,HD Graphics,Haswell GT1,"Apr 29th, 2013",PCIe 1.0 x16,System Shared,350 MHz,System Shared,80 / 10 / 1
Intel,HD Graphics 4400,Haswell GT2,"Sep 3rd, 2013",PCIe 1.0 x16,System Shared,350 MHz,System Shared,160 / 20 / 2
Intel,HD Graphics 4600,Haswell GT2,"Jun 3rd, 2013",PCIe 1.0 x16,System Shared,400 MHz,System Shared,160 / 20 / 2
Intel,HD Graphics P4600,Haswell GT2,"Jun 1st, 2013",IGP,System Shared,350 MHz,System Shared,160 / 20 / 2
Intel,HD Graphics P4700,Haswell GT2,"Jun 1st, 2013",IGP,System Shared,350 MHz,System Shared,160 / 20 / 2
Intel,Iris Pro Graphics 5200,Haswell GT3e,"Jun 3rd, 2013",PCIe 1.0 x16,System Shared,200 MHz,System Shared,320 / 40 / 4
Intel,Xeon Phi 5120D,Knights Corner,"Jun 17th, 2013",PCIe 3.0 x16,"8 GB, GDDR5, 512 bit",1053 MHz,1250 MHz,240 / 60 / 60
Intel,Xeon Phi 7120P,Knights Corner,"Jun 17th, 2013",PCIe 3.0 x16,"16 GB, GDDR5, 512 bit",1238 MHz,1375 MHz,244 / 61 / 61
Intel,Xeon Phi 7120X,Knights Corner,"Jun 17th, 2013",PCIe 3.0 x16,"16 GB, GDDR5, 512 bit",1238 MHz,1375 MHz,244 / 61 / 61
Intel,HD Graphics,Ivy Bridge GT1,"Oct 1st, 2012",PCIe 1.0 x16,System Shared,350 MHz,System Shared,48 / 6 / 1
Intel,HD Graphics 2500,Ivy Bridge GT1,"Apr 1st, 2012",PCIe 1.0 x16,System Shared,650 MHz,System Shared,48 / 6 / 1
Intel,HD Graphics 4000,Ivy Bridge GT2,"May 14th, 2012",PCIe 1.0 x16,System Shared,650 MHz,System Shared,128 / 16 / 2
Intel,HD Graphics P4000,Ivy Bridge GT2,"May 14th, 2012",PCIe 1.0 x16,System Shared,650 MHz,System Shared,128 / 16 / 1
Intel,Xeon Phi 3120A,Knights Corner,"Nov 12th, 2012",PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",1100 MHz,1250 MHz,228 / 57 / 57
Intel,Xeon Phi 5110P,Knights Corner,"Nov 12th, 2012",PCIe 3.0 x16,"8 GB, GDDR5, 512 bit",1053 MHz,1250 MHz,240 / 60 / 60
Intel,Xeon Phi SE10X,Knights Corner,"Nov 12th, 2012",PCIe 3.0 x16,"8 GB, GDDR5, 512 bit",1100 MHz,1375 MHz,244 / 61 / 61
Intel,HD Graphics 2000,Sandy Bridge GT1,"Jan 5th, 2011",PCIe 1.0 x16,System Shared,850 MHz,System Shared,48 / 6 / 1
Intel,HD Graphics 3000,Sandy Bridge GT2,"Feb 1st, 2011",PCIe 1.0 x16,System Shared,850 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics 3000,Sandy Bridge GT2+,"Feb 1st, 2011",PCIe 1.0 x16,System Shared,850 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics P3000,Sandy Bridge GT2,"Feb 1st, 2011",PCIe 1.0 x16,System Shared,850 MHz,System Shared,96 / 12 / 2
Intel,Aubrey Isle,Knights Ferry,"May 31st, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 512 bit",1200 MHz,1200 MHz,256 / 32 / 4
Intel,HD Graphics,Ironlake,"Jan 10th, 2010",PCIe 1.0 x16,System Shared,166 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics 500,Apollo Lake GT1,"Sep 1st, 2016",PCIe 3.0 x1,System Shared,200 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics 610,Kaby Lake GT1,"Aug 30th, 2016",PCIe 3.0 x1,System Shared,200 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics 615,Kaby Lake GT2,"Aug 30th, 2016",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics 620,Kaby Lake GT2,"Aug 30th, 2016",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics 630,Kaby Lake GT2,"Aug 30th, 2016",PCIe 3.0 x1,System Shared,350 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics,Braswell GT1,"Apr 1st, 2015",PCIe 3.0 x1,System Shared,320 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics,Broadwell GT1,"Jan 5th, 2015",PCIe 3.0 x1,System Shared,300 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics 400,Braswell GT1,"Apr 1st, 2015",PCIe 3.0 x1,System Shared,320 MHz,System Shared,96 / 12 / 2
